"Coeff","True","Bias","ESE","SE","Coverage.rate","AL","RMSE"
-1.21036276465555,-1.2,-0.0103627646555513,0.0642250639431312,0.0638751781861716,0.945973496432212,0.251179014321803,0.064678174209566
0.225454782065367,0.262364264467491,-0.0369094824021245,0.173979859525325,0.165479736719818,0.957186544342508,0.671092332088377,0.169463681207937
0.275815861972961,0.262364264467491,0.0134515975054698,0.10935522310927,0.103251712584899,0.962283384301733,0.424285734158393,0.104072062680025
0.265791016128881,0.262364264467491,0.0034267516613895,0.15306295849766,0.14317676929587,0.959225280326198,0.591537687768714,0.14314479826332
