"Coeff","True","Bias","ESD","SD","Coverage.rate","AL","RMSE"
-1.21173375854113,-1.2,-0.011733758541135,0.0643364659358987,0.0641431530124403,0.947947947947948,0.251745033732572,0.065175967237457
0.301787053680363,0.262364264467491,0.0394227892128718,0.132468273494594,0.130203695613511,0.938938938938939,0.515520037654933,0.135978633205422
0.256421552449699,0.262364264467491,-0.00594271201779173,0.100422728680379,0.0967785524550281,0.957957957957958,0.391599281659428,0.0969124789577589
0.234774111032305,0.262364264467491,-0.0275901534351859,0.118473338269793,0.1156725376568,0.943943943943944,0.461185543473536,0.118861091215938
