"Coeff","True","Bias","ESD","SD","Coverage.rate","AL","RMSE"
-1.21461906798502,-1.2,-0.0146190679850235,0.0795510278209371,0.0778993864222139,0.950455005055612,0.311060588898597,0.0792205512819239
0.276494986550642,0.262364264467491,0.0141307220831506,0.127324240609641,0.123200151941393,0.961577350859454,0.494629460454148,0.123945986822828
0.253489411872893,0.262364264467491,-0.0088748525945983,0.1099284763397,0.105075945479298,0.965621840242669,0.428500704047071,0.105397123164316
0.261342814672395,0.262364264467491,-0.00102144979509655,0.094413535420556,0.0928053855178233,0.958543983822042,0.366350895495836,0.0927640787494514
