"Coeff","True","Bias","ESD","SD","Coverage.rate","AL","RMSE"
-1.22612165723322,-1.2,-0.0261216572332208,0.51245872420686,0.0790957501603778,1,2.00637684402162,0.0832599319597924
0.268625485730978,0.262364264467491,0.0062612212634871,0.649570265037805,0.125941441581644,1,2.53208422620397,0.12603401316923
0.267776213541601,0.262364264467491,0.00541194907411002,0.771272002418137,0.139009441259911,1,3.01194993160997,0.139045212015539
0.268275714409955,0.262364264467491,0.00591144994246373,0.665936121894602,0.105548004050454,1,2.59037882978386,0.105660659030527
