"Coeff","True","Bias","ESE","SE","Coverage.rate","AL","RMSE"
-1.15253247645351,-1.2,0.0474675235464881,0.0741890393426885,0.0774877210972994,0.885311871227364,0.290318586375882,0.0908376140264903
0.27582800678108,0.262364264467491,0.0134637423135885,0.126632459765939,0.124265984240397,0.946680080482897,0.493249058025904,0.124931068793972
0.255541049623843,0.262364264467491,-0.00682321484364817,0.0750724213387137,0.0730879676285077,0.958752515090543,0.291455905296131,0.0733691568527457
0.267512733418614,0.262364264467491,0.00514846895112253,0.100669086838439,0.0975984721721257,0.949698189134809,0.391169766297696,0.0976851347101818
