"Coeff","True","Bias","ESE","SE","Coverage.rate","AL"
-1.21614862590649,-1.2,-0.0161486259064858,0.0997149189989924,0.0869121241308732,0.979674796747967,0.3882683386075
0.356514189658068,0.262364264467491,0.0941499251905771,0.122432964989941,0.11040316877795,0.909552845528455,0.477577563613623
0.222787470426968,0.262364264467491,-0.0395767940405229,0.110980589335414,0.101732909831008,0.96239837398374,0.431240435690443
0.274504725450916,0.262364264467491,0.0121404609834246,0.0816843301265705,0.081408606391834,0.945121951219512,0.318678529053954
