"Coeff","True","Bias","ESE","SE","Coverage.rate","AL"
-1.23586332320325,-1.2,-0.035863323203249,0.0741520815943358,0.0739008184746222,0.933933933933934,0.288634388462083
0.321920233942073,0.262364264467491,0.0595559694745823,0.0925415239808718,0.0963457252493455,0.891891891891892,0.361034734235699
0.275490819938998,0.262364264467491,0.013126555471507,0.0944283653745341,0.0997687335956702,0.942942942942943,0.369059277583724
0.275967129419382,0.262364264467491,0.0136028649518911,0.0834595465914574,0.08684440452868,0.938938938938939,0.325673917228837
