"Coeff","True","Bias","ESE","SE","Coverage.rate","AL"
-1.32544316470541,-1.2,-0.125443164705407,0.0867370921744235,0.0792722066841218,0.742793791574279,0.337001877830945
0.295194471192691,0.262364264467491,0.0328302067251999,0.102877467281027,0.0992617859278787,0.93569844789357,0.400278050067314
0.218899163284036,0.262364264467491,-0.0434651011834546,0.088482838092761,0.0859300737451446,0.922394678492239,0.345032719931761
0.249806452536822,0.262364264467491,-0.0125578119306686,0.0904781064840325,0.0851176892356542,0.965631929046563,0.35277051794686
