"Coeff","True","Bias","ESE","SE","Coverage.rate","AL","RMSE"
-1.29526306690694,-1.2,-0.0952630669069441,0.156539970230167,0.164074396765403,0.938031591737546,0.603207096783342,0.189638470506564
0.315716603356446,0.262364264467491,0.0533523388889545,0.0753254707244742,0.0793340690516798,0.866342648845686,0.289686830140705,0.0955652608157037
0.281658679986595,0.262364264467491,0.0192944155191044,0.0624695891076476,0.0648365385240859,0.941676792223572,0.242023395662996,0.0676087518621076
0.274259698129301,0.262364264467491,0.0118954336618098,0.0644291574779931,0.0683872656291384,0.935601458080194,0.249397936292293,0.0693731705754862
