"Coeff","True","Bias","ESE","SE","Coverage.rate","AL","RMSE"
-1.20995782820035,-1.2,-0.00995782820035496,0.133695628825547,0.136219776383838,0.9375,0.5186496351056,0.136498318803504
0.273121049801299,0.262364264467491,0.0107567853338081,0.0755408564472642,0.0763397755246674,0.94125,0.288653789547641,0.0770466420826715
0.273633003472806,0.262364264467491,0.0112687390053154,0.0612044039872603,0.063892927219941,0.9475,0.237337913075208,0.0648397080870717
0.268864087718579,0.262364264467491,0.006499823251088,0.0643275478354383,0.0657959059301838,0.95375,0.246641838757172,0.0660752416788809
